company,item,calories,"total fat
(g)","saturated fat
(g)","trans fat
(g)","cholesterol
(mg)","sodium 
(mg)","carbs
(g)","fiber
(g)","sugars
(g)","protein
(g)"
Wendy’s,Hot Tea,0.20987654320987653,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.07234337140879196,0.0,0.0,0.0,0.11428571428571427
Wendy’s,"Limeade, Large",0.37448559670781895,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.01869158878504673,0.43122676579925645,0.0,0.42045454545454547,0.11428571428571427
Wendy’s,"Limeade, Medium",0.308641975308642,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.015230183454482522,0.36059479553903345,0.0,0.3522727272727273,0.11428571428571427
Wendy’s,"Limeade, Small",0.18518518518518517,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.010038075458636208,0.21561338289962823,0.0,0.21212121212121213,0.11428571428571427
Wendy’s,"Minute Maid Light Lemonade, Large",0.008230452674897118,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.0031152647975077885,0.0037174721189591076,0.0,0.0,0.11428571428571427
Wendy’s,"Minute Maid Light Lemonade, Medium",0.00411522633744856,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.0031152647975077885,0.0,0.0,0.0,0.11428571428571427
Wendy’s,"Minute Maid Light Lemonade, Small",0.0,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.0013845621322256837,0.0,0.0,0.0,0.11428571428571427
Wendy’s,"Mocha Iced Coffee, Medium",0.16872427983539093,0.07216494845360824,0.125,0.0,0.03508771929824561,0.013499480789200418,0.11524163568773234,0.0,0.10606060606060606,0.028571428571428574
Wendy’s,"Mocha Iced Coffee, Small",0.13580246913580246,0.051546391752577324,0.0625,0.0,0.02631578947368421,0.010038075458636208,0.10037174721189591,0.0,0.0946969696969697,0.014285714285714285
Wendy’s,"Pear Berry Fruit Tea, Large",0.2592592592592593,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.020422291450328835,0.3011152416356877,0.0,0.2878787878787879,0.11428571428571427
Wendy’s,"Pear Berry Fruit Tea, Medium",0.242798353909465,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.016960886119764627,0.27881040892193304,0.0,0.26515151515151514,0.11428571428571427
Wendy’s,"Pear Berry Fruit Tea, Small",0.13580246913580246,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.010038075458636208,0.15985130111524162,0.0,0.15151515151515152,0.11428571428571427
Wendy’s,"Skinny Vanilla Iced Coffee, Medium",0.07818930041152264,0.07216494845360824,0.125,0.0,0.03508771929824561,0.015230183454482522,0.048327137546468404,0.0,0.0,0.028571428571428574
Wendy’s,"Skinny Vanilla Iced Coffee, Small",0.053497942386831275,0.041237113402061855,0.0625,0.0,0.01754385964912281,0.010038075458636208,0.018587360594795536,0.0,0.0,0.014285714285714285
Wendy’s,"Small Sprite, Small",0.16049382716049382,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.030806507442021465,0.1933085501858736,0.0,0.20075757575757577,0.11428571428571427
Wendy’s,"Sprite, Large",0.3168724279835391,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.06195915541709935,0.3866171003717472,0.0,0.39772727272727276,0.11428571428571427
Wendy’s,"Sprite, Medium",0.25102880658436216,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.04811353409484251,0.30855018587360594,0.0,0.3181818181818182,0.11428571428571427
Wendy’s,"Strawberry Lemonade, Large",0.39094650205761317,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.01869158878504673,0.44609665427509293,0.0,0.4318181818181818,0.11428571428571427
Wendy’s,"Strawberry Lemonade, Medium",0.308641975308642,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.015230183454482522,0.36059479553903345,0.0,0.3484848484848485,0.11428571428571427
Wendy’s,"Strawberry Lemonade, Small",0.18518518518518517,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.010038075458636208,0.21189591078066913,0.0,0.20454545454545456,0.11428571428571427
Wendy’s,"Strawberry Sweet Tea, Large",0.21810699588477364,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.004845967462789893,0.2527881040892193,0.0,0.2537878787878788,0.11428571428571427
Wendy’s,"Strawberry Sweet Tea, Medium",0.19341563786008228,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.004845967462789893,0.21933085501858735,0.0,0.22348484848484848,0.11428571428571427
Wendy’s,"Strawberry Sweet Tea, Small",0.11111111111111112,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.0031152647975077885,0.13011152416356875,0.0,0.13257575757575757,0.11428571428571427
Wendy’s,"Strawberry Tea, Large",0.06995884773662552,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.006576670128071998,0.07806691449814127,0.0,0.07575757575757576,0.11428571428571427
Wendy’s,"Strawberry Tea, Medium",0.04526748971193415,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.004845967462789893,0.055762081784386616,0.0,0.05303030303030303,0.11428571428571427
Wendy’s,"Strawberry Tea, Small",0.03292181069958847,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.0031152647975077885,0.03717472118959108,0.0,0.03787878787878788,0.11428571428571427
Wendy’s,"Sweetened Iced Tea, Large",0.242798353909465,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.008307372793354103,0.28252788104089216,0.0,0.2840909090909091,0.11428571428571427
Wendy’s,"Sweetened Iced Tea, Medium",0.17695473251028807,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.006576670128071998,0.21189591078066913,0.0,0.21212121212121213,0.11428571428571427
Wendy’s,"Sweetened Iced Tea, Small",0.12757201646090535,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.0031152647975077885,0.1486988847583643,0.0,0.15151515151515152,0.11428571428571427
Wendy’s,"Vanilla Iced Coffee, Medium",0.20164609053497942,0.07216494845360824,0.125,0.0,0.03508771929824561,0.013499480789200418,0.1524163568773234,0.0,0.14772727272727273,0.028571428571428574
Wendy’s,"Vanilla Iced Coffee, Small",0.13580246913580246,0.051546391752577324,0.0625,0.0,0.02631578947368421,0.010038075458636208,0.10037174721189591,0.0,0.09848484848484848,0.014285714285714285
Wendy’s,"Classic Chocolate Frosty, Junior",0.16049382716049382,0.041237113402061855,0.0625,0.0,0.02631578947368421,0.030806507442021465,0.11895910780669144,0.0,0.10227272727272728,0.07142857142857142
Wendy’s,"Classic Chocolate Frosty, Large",0.4814814814814815,0.1443298969072165,0.28125,0.0,0.09649122807017545,0.08965039806161301,0.3643122676579925,0.0,0.3068181818181818,0.22857142857142856
Wendy’s,"Classic Chocolate Frosty, Medium",0.3827160493827161,0.1134020618556701,0.21875,0.0,0.07894736842105263,0.07234337140879196,0.2899628252788104,0.0,0.24621212121212122,0.17142857142857143
Wendy’s,"Classic Chocolate Frosty, Small",0.28395061728395066,0.08247422680412371,0.15625,0.0,0.052631578947368425,0.05157493942540672,0.21189591078066913,0.0,0.17803030303030304,0.12857142857142856
Wendy’s,"Vanilla Frosty, Junior",0.1522633744855967,0.041237113402061855,0.0625,0.0,0.03508771929824561,0.030806507442021465,0.11524163568773234,0.0,0.10227272727272728,0.05714285714285714
Wendy’s,"Vanilla Frosty, Large",0.46502057613168724,0.1443298969072165,0.28125,0.0,0.11403508771929825,0.08965039806161301,0.345724907063197,0.0,0.29545454545454547,0.19999999999999998
Wendy’s,"Vanilla Frosty, Medium",0.3662551440329218,0.1134020618556701,0.21875,0.0,0.08771929824561404,0.07234337140879196,0.275092936802974,0.0,0.23863636363636365,0.15714285714285714
Wendy’s,"Vanilla Frosty, Small",0.2757201646090535,0.08247422680412371,0.15625,0.0,0.07017543859649122,0.05503634475597093,0.20446096654275092,0.0,0.17803030303030304,0.11428571428571427
Wendy’s,Chocolate Chunk Cookie,0.25102880658436216,0.15463917525773196,0.21875,0.0,0.02631578947368421,0.07234337140879196,0.14498141263940517,0.06451612903225806,0.09090909090909091,0.028571428571428574
Wendy’s,Double Chocolate Chunk Cookie,0.2345679012345679,0.13402061855670103,0.1875,0.0,0.02631578947368421,0.0792661820699204,0.14126394052044608,0.12903225806451613,0.07954545454545454,0.04285714285714286
Wendy’s,Sugar Cookie,0.2674897119341564,0.15463917525773196,0.21875,0.0,0.03508771929824561,0.10349601938386985,0.1561338289962825,0.03225806451612903,0.09090909090909091,0.028571428571428574
Wendy’s,Kids 2 Piece Chicken Tenders,0.16049382716049382,0.09278350515463916,0.0,0.0,0.07017543859649122,0.21426098996192455,0.04460966542750929,0.0,0.0,0.19999999999999998
Wendy’s,Kids 4 Piece Chicken Nuggets,0.13580246913580246,0.10309278350515463,0.03125,0.0,0.052631578947368425,0.1173416407061267,0.03345724907063197,0.0,0.0,0.11428571428571427
Wendy’s,Kids Cheeseburger,0.22633744855967078,0.12371134020618556,0.15625,0.0,0.07894736842105263,0.18656974731741088,0.08921933085501858,0.03225806451612903,0.01893939393939394,0.19999999999999998
Wendy’s,Kids Grilled Chicken Wrap,0.21810699588477364,0.09278350515463916,0.0625,0.0,0.08771929824561404,0.22118380062305298,0.08550185873605948,0.06451612903225806,0.011363636363636364,0.2714285714285714
Wendy’s,Kids Hamburger,0.19341563786008228,0.08247422680412371,0.0625,0.0,0.06140350877192982,0.1208030460366909,0.08550185873605948,0.03225806451612903,0.01893939393939394,0.17142857142857143
Wendy’s,Artisan Egg Sandwich with Bacon,0.2592592592592593,0.16494845360824742,0.21875,0.0,0.42105263157894735,0.2592592592592593,0.08921933085501858,0.03225806451612903,0.015151515151515152,0.24285714285714283
Wendy’s,Artisan Egg Sandwich with Sausage,0.39094650205761317,0.32989690721649484,0.375,0.0,0.4736842105263158,0.3388715818622361,0.0966542750929368,0.03225806451612903,0.015151515151515152,0.2857142857142857
Wendy’s,Bacon Breakfast Bowl,0.4156378600823045,0.2783505154639175,0.25,0.0,0.42105263157894735,0.48078920041536866,0.15985130111524162,0.12903225806451613,0.007575757575757576,0.2571428571428571
Wendy’s,Biggie Breakfast Sandwich,0.4979423868312757,0.40206185567010305,0.4375,0.0,0.5,0.48425060574593287,0.13382899628252787,0.06451612903225806,0.026515151515151516,0.3714285714285714
Wendy’s,Fresh-Baked Biscuit with Applewood Smoked Bacon,0.33333333333333337,0.2371134020618557,0.375,0.0,0.4035087719298246,0.3354101765316719,0.12267657992565055,0.03225806451612903,0.01893939393939394,0.19999999999999998
Wendy’s,Fresh Baked Biscuit with Natural Sausage,0.4814814814814815,0.41237113402061853,0.5625,0.0,0.4649122807017544,0.4392523364485982,0.13011152416356875,0.03225806451612903,0.022727272727272728,0.2714285714285714
Wendy’s,Gravy and Sausage Bowl,0.3662551440329218,0.21649484536082475,0.15625,0.0,0.3771929824561404,0.43579093111803396,0.18215613382899626,0.12903225806451613,0.007575757575757576,0.15714285714285714
Wendy’s,Honey Butter Chicken Biscuit,0.40740740740740744,0.25773195876288657,0.34375,0.0,0.07894736842105263,0.387331256490135,0.17472118959107805,0.03225806451612903,0.03409090909090909,0.2571428571428571
Wendy’s,Sausage and Egg Burrito,0.29218106995884774,0.1958762886597938,0.21875,0.0,0.35964912280701755,0.31810314987885085,0.10408921933085502,0.03225806451612903,0.007575757575757576,0.22857142857142856
Wendy’s,Sausage and Gravy Biscuit,0.3991769547325103,0.28865979381443296,0.40625,0.0,0.02631578947368421,0.48425060574593287,0.17843866171003717,0.06451612903225806,0.022727272727272728,0.09999999999999999
Wendy’s,Sausage Biscuit,0.39094650205761317,0.32989690721649484,0.4375,0.0,0.07894736842105263,0.34925579785392874,0.12639405204460966,0.03225806451612903,0.01893939393939394,0.15714285714285714
Wendy’s,Sausage Breakfast Bowl,0.5226337448559671,0.422680412371134,0.40625,0.0,0.4649122807017544,0.5327102803738318,0.16728624535315983,0.12903225806451613,0.011363636363636364,0.2857142857142857
Wendy’s,"Seasoned Home-Style Potatoes, Large",0.29218106995884774,0.12371134020618556,0.03125,0.0,0.052631578947368425,0.3734856351678782,0.20817843866171,0.1935483870967742,0.003787878787878788,0.05714285714285714
Wendy’s,"Seasoned Home-Style Potatoes, Medium",0.20164609053497942,0.08247422680412371,0.0,0.0,0.052631578947368425,0.2592592592592593,0.14126394052044608,0.12903225806451613,0.003787878787878788,0.04285714285714286
Wendy’s,"Seasoned Home-Style Potatoes, Small",0.18518518518518517,0.07216494845360824,0.0,0.0,0.052631578947368425,0.23502942194530982,0.12639405204460966,0.12903225806451613,0.0,0.028571428571428574
Wendy’s,Two Sausage and Egg Burritos,0.588477366255144,0.41237113402061853,0.46875,0.0,0.7280701754385964,0.6330910349601939,0.21561338289962823,0.06451612903225806,0.01893939393939394,0.4714285714285714
Wendy’s,Two Sausage Biscuits,0.7860082304526749,0.6597938144329897,0.9375,0.0,0.15789473684210525,0.698857736240914,0.25650557620817843,0.0967741935483871,0.03787878787878788,0.3142857142857143
KFC,Limited Time Cinnabon Dessert  Biscuits,0.2345679012345679,0.12371134020618556,0.1875,0.0,0.02631578947368421,0.20041536863966772,0.14498141263940517,0.06451612903225806,0.06439393939393939,0.04285714285714286
KFC,Limited Time ORIGINAL RECIPE CHICKEN Chicken Breast,0.3168724279835391,0.2061855670103093,0.09375,0.0,0.2017543859649123,0.4115610938040845,0.03717472118959108,0.06451612903225806,0.0,0.5428571428571429
KFC,Limited Time ORIGINAL RECIPE CHICKEN Chicken Limited Time Drumstick,0.102880658436214,0.07216494845360824,0.0,0.0,0.08771929824561404,0.14849428868120457,0.011152416356877323,0.03225806451612903,0.0,0.15714285714285714
KFC,Limited Time ORIGINAL RECIPE CHICKEN Chicken Thigh,0.22633744855967078,0.18556701030927836,0.09375,0.0,0.16666666666666666,0.31464174454828664,0.026022304832713755,0.03225806451612903,0.0,0.2571428571428571
KFC,Limited Time ORIGINAL RECIPE CHICKEN Chicken Whole Wing,0.102880658436214,0.07216494845360824,0.03125,0.0,0.08771929824561404,0.13118726202838352,0.007434944237918215,0.0,0.0,0.12857142857142856
KFC,Chicken Breast,0.6296296296296297,0.6082474226804124,0.28125,0.0,0.17543859649122806,0.5292488750432677,0.07434944237918216,0.03225806451612903,0.003787878787878788,0.4857142857142857
KFC,Chicken Drumstick,0.20164609053497942,0.2061855670103093,0.0625,0.0,0.07894736842105263,0.18310834198684667,0.018587360594795536,0.03225806451612903,0.0,0.14285714285714285
KFC,Chicken Thigh,0.40740740740740744,0.40206185567010305,0.1875,0.0,0.16666666666666666,0.3354101765316719,0.03717472118959108,0.03225806451612903,0.003787878787878788,0.3
KFC,Chicken Whole Wing,0.2345679012345679,0.24742268041237112,0.09375,0.0,0.07017543859649122,0.17964693665628245,0.018587360594795536,0.03225806451612903,0.003787878787878788,0.12857142857142856
KFC,Breast,0.20987654320987653,0.1134020618556701,0.0625,0.0,0.2192982456140351,0.2731048805815161,0.0,0.0,0.0,0.5285714285714286
KFC,Drumstick,0.07818930041152264,0.051546391752577324,0.0,0.0,0.08771929824561404,0.08965039806161301,0.12267657992565055,0.0,0.0,0.14285714285714285
KFC,Thigh,0.14403292181069957,0.1134020618556701,0.0625,0.0,0.14912280701754385,0.1623399100034614,0.12267657992565055,0.0,0.0,0.22857142857142856
KFC,Whole Wing,0.06995884773662552,0.051546391752577324,0.0,0.0,0.07017543859649122,0.07234337140879196,0.0,0.0,0.0,0.11428571428571427
KFC,Breast,0.4403292181069959,0.40206185567010305,0.1875,0.0,0.16666666666666666,0.48078920041536866,0.048327137546468404,0.06451612903225806,0.003787878787878788,0.42857142857142855
KFC,Drumstick,0.1522633744855967,0.13402061855670103,0.03125,0.0,0.06140350877192982,0.17618553132571824,0.018587360594795536,0.03225806451612903,0.0,0.11428571428571427
KFC,Thigh,0.3168724279835391,0.31958762886597936,0.15625,0.0,0.10526315789473685,0.3111803392177224,0.040892193308550186,0.06451612903225806,0.003787878787878788,0.17142857142857143
KFC,Whole Wing,0.14403292181069957,0.1443298969072165,0.03125,0.0,0.052631578947368425,0.155417099342333,0.014869888475836429,0.03225806451612903,0.0,0.09999999999999999
KFC,EXTRA CRISPY  Chicken Breast,0.4320987654320988,0.35051546391752575,0.15625,0.0,0.17543859649122806,0.39771547248182765,0.06319702602230483,0.0,0.0,0.4857142857142857
KFC,EXTRA CRISPY  Chicken Drumstick,0.13580246913580246,0.1134020618556701,0.03125,0.0,0.07894736842105263,0.13464866735894773,0.014869888475836429,0.0,0.0,0.12857142857142856
KFC,EXTRA CRISPY  Chicken Thigh,0.2674897119341564,0.2268041237113402,0.09375,0.0,0.16666666666666666,0.24195223260643822,0.02973977695167286,0.0,0.0,0.3
KFC,EXTRA CRISPY  Chicken Whole Wing,0.13580246913580246,0.12371134020618556,0.03125,0.0,0.07017543859649122,0.1173416407061267,0.014869888475836429,0.0,0.0,0.12857142857142856
KFC,KENTUCKY GRILLED CHICKEN Breast,0.16872427983539093,0.06185567010309278,0.03125,0.0,0.2192982456140351,0.24541363793700244,0.12267657992565055,0.0,0.0,0.5285714285714286
KFC,KENTUCKY GRILLED CHICKEN Drumstick,0.0617283950617284,0.030927835051546393,0.0,0.0,0.08771929824561404,0.07580477673935618,0.12267657992565055,0.0,0.0,0.14285714285714285
KFC,KENTUCKY GRILLED CHICKEN Thigh,0.11934156378600823,0.08247422680412371,0.0625,0.0,0.14912280701754385,0.14503288335064035,0.12267657992565055,0.0,0.0,0.22857142857142856
KFC,KENTUCKY GRILLED CHICKEN Whole Wing,0.053497942386831275,0.02061855670103093,0.0,0.0,0.07017543859649122,0.06195915541709935,0.12267657992565055,0.0,0.0,0.11428571428571427
KFC,SPICY CRISPY CHICKEN Breast,0.28395061728395066,0.1958762886597938,0.0625,0.0,0.16666666666666666,0.3804084458290066,0.03717472118959108,0.03225806451612903,0.0,0.41428571428571426
KFC,SPICY CRISPY CHICKEN Drumstick,0.102880658436214,0.07216494845360824,0.0,0.0,0.06140350877192982,0.14503288335064035,0.014869888475836429,0.03225806451612903,0.0,0.11428571428571427
KFC,SPICY CRISPY CHICKEN Thigh,0.21810699588477364,0.1958762886597938,0.0625,0.0,0.10526315789473685,0.24887504326756665,0.03345724907063197,0.03225806451612903,0.0,0.17142857142857143
KFC,SPICY CRISPY CHICKEN Whole Wing,0.09465020576131687,0.07216494845360824,0.0,0.0,0.052631578947368425,0.1208030460366909,0.014869888475836429,0.0,0.0,0.0857142857142857
KFC,EXTRA CRISPY  Tender (each),0.20987654320987653,0.13402061855670103,0.03125,0.0,0.07894736842105263,0.21079958463136034,0.05204460966542751,0.0,0.0,0.2571428571428571
KFC,EXTRA CRISPY  Tender (each),0.17695473251028807,0.15463917525773196,0.03125,0.0,0.03508771929824561,0.15887850467289721,0.02973977695167286,0.0,0.0,0.12857142857142856
KFC,KENTUCKY FRIED WINGS Buffalo,0.07818930041152264,0.06185567010309278,0.0,0.0,0.02631578947368421,0.10695742471443406,0.007434944237918215,0.0,0.0,0.05714285714285714
KFC,KENTUCKY FRIED WINGS Honey BBQ,0.07818930041152264,0.051546391752577324,0.0,0.0,0.02631578947368421,0.07234337140879196,0.026022304832713755,0.0,0.015151515151515152,0.05714285714285714
KFC,KENTUCKY FRIED WINGS Nashville Hot,0.102880658436214,0.10309278350515463,0.03125,0.0,0.02631578947368421,0.0792661820699204,0.011152416356877323,0.0,0.0,0.05714285714285714
KFC,KENTUCKY FRIED WINGS Unsauced,0.0617283950617284,0.051546391752577324,0.0,0.0,0.02631578947368421,0.05157493942540672,0.007434944237918215,0.0,0.0,0.05714285714285714
KFC,POPCORN NUGGETS Kids,0.2345679012345679,0.18556701030927836,0.03125,0.0,0.04385964912280702,0.3007961232260298,0.06691449814126393,0.03225806451612903,0.0,0.17142857142857143
KFC,POPCORN NUGGETS Large,0.5061728395061729,0.3917525773195876,0.125,0.0,0.10526315789473685,0.6296296296296298,0.14126394052044608,0.06451612903225806,0.0,0.3714285714285714
KFC,BBQ Baked Beans,0.1522633744855967,0.0,0.09375,0.0,0.052631578947368425,0.22464520595361717,0.12267657992565055,0.22580645161290322,0.05681818181818182,0.14285714285714285
KFC,Biscuit,0.14403292181069957,0.07216494845360824,0.09375,0.0,0.052631578947368425,0.17964693665628245,0.07806691449814127,0.03225806451612903,0.003787878787878788,0.04285714285714286
KFC,Coleslaw,0.13580246913580246,0.1134020618556701,0.03125,0.0,0.02631578947368421,0.06195915541709935,0.048327137546468404,0.12903225806451613,0.03787878787878788,0.0
KFC,Corn on the Cob,0.053497942386831275,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.07234337140879196,0.05947955390334572,0.06451612903225806,0.011363636363636364,0.014285714285714285
KFC,Green Beans,0.01646090534979424,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.10349601938386985,0.014869888475836429,0.0967741935483871,0.003787878787878788,0.0
KFC,KFC® Cornbread Muffin,0.16872427983539093,0.08247422680412371,0.0,0.0,0.052631578947368425,0.0827275874004846,0.10037174721189591,0.0,0.04166666666666667,0.028571428571428574
KFC,Macaroni & Cheese,0.11111111111111112,0.051546391752577324,0.0,0.0,0.02631578947368421,0.20387677397023193,0.05947955390334572,0.03225806451612903,0.007575757575757576,0.05714285714285714
KFC,Macaroni Salad,0.11111111111111112,0.07216494845360824,0.0,0.0,0.01754385964912281,0.10003461405330565,0.048327137546468404,0.0,0.03409090909090909,0.0
KFC,Mashed Potatoes,0.08641975308641976,0.02061855670103093,0.09375,0.0,0.052631578947368425,0.11388023537556248,0.05947955390334572,0.03225806451612903,0.0,0.014285714285714285
KFC,Mashed Potatoes With Gravy,0.102880658436214,0.030927835051546393,0.0,0.0,0.052631578947368425,0.17964693665628245,0.07063197026022304,0.03225806451612903,0.0,0.028571428571428574
KFC,Potato Salad,0.2757201646090535,0.2783505154639175,0.09375,0.0,0.03508771929824561,0.10003461405330565,0.06691449814126393,0.06451612903225806,0.011363636363636364,0.014285714285714285
KFC,Secret Recipe Fries,0.2592592592592593,0.1443298969072165,0.03125,0.0,0.052631578947368425,0.3804084458290066,0.1486988847583643,0.0967741935483871,0.0,0.05714285714285714
KFC,Sweet Kernel Corn,0.053497942386831275,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.07234337140879196,0.055762081784386616,0.06451612903225806,0.007575757575757576,0.014285714285714285
KFC,BBQ Baked Beans (Family),0.6790123456790124,0.041237113402061855,0.0,0.0,0.052631578947368425,0.9723087573554865,0.5464684014869888,1.0,0.23863636363636365,0.6571428571428571
KFC,Coleslaw (Family),0.5226337448559671,0.46391752577319584,0.1875,0.0,0.01754385964912281,0.2315680166147456,0.19702602230483268,0.45161290322580644,0.14015151515151517,0.04285714285714286
KFC,Corn on the Cob (Family),0.22633744855967078,0.010309278350515464,0.09375,0.0,0.052631578947368425,0.004845967462789893,0.2453531598513011,0.25806451612903225,0.04166666666666667,0.11428571428571427
KFC,Green Beans (Family),0.0617283950617284,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.321564555209415,0.05204460966542751,0.29032258064516125,0.011363636363636364,0.04285714285714286
KFC,Macaroni & Cheese (Family),0.4403292181069959,0.2268041237113402,0.15625,0.0,0.008771929824561403,0.768085842852198,0.24163568773234198,0.16129032258064516,0.030303030303030304,0.24285714285714283
KFC,Macaroni Salad (Family),0.39094650205761317,0.2783505154639175,0.0625,0.0,0.08771929824561404,0.3423329871928003,0.18215613382899626,0.0,0.11363636363636365,0.028571428571428574
KFC,Mashed Potatoes (Family),0.37448559670781895,0.1443298969072165,0.0625,0.0,0.052631578947368425,0.4877120110764971,0.2639405204460966,0.1935483870967742,0.0,0.11428571428571427
KFC,Mashed Potatoes With Gravy (Family),0.4814814814814815,0.2061855670103093,0.125,0.0,0.052631578947368425,0.8961578400830739,0.32342007434944237,0.1935483870967742,0.003787878787878788,0.15714285714285714
KFC,Potato Salad (Family),0.9835390946502057,1.0,0.46875,0.0,0.13157894736842105,0.34925579785392874,0.2379182156133829,0.25806451612903225,0.045454545454545456,0.09999999999999999
KFC,Secret Recipe Fries (Family),0.6872427983539094,0.40206185567010305,0.125,0.0,0.052631578947368425,1.0,0.3977695167286245,0.29032258064516125,0.0,0.17142857142857143
KFC,Sweet Kernel Corn (Family),0.22633744855967078,0.010309278350515464,0.09375,0.0,0.052631578947368425,0.0031152647975077885,0.2453531598513011,0.22580645161290322,0.030303030303030304,0.12857142857142856
KFC,Chicken Littles,0.242798353909465,0.1443298969072165,0.03125,0.0,0.04385964912280702,0.21426098996192455,0.0966542750929368,0.03225806451612903,0.011363636363636364,0.1857142857142857
KFC,Chicken Littles – Buffalo,0.25102880658436216,0.16494845360824742,0.03125,0.0,0.04385964912280702,0.2731048805815161,0.0966542750929368,0.03225806451612903,0.011363636363636364,0.1857142857142857
KFC,Chicken Littles – Honey BBQ,0.2592592592592593,0.1443298969072165,0.03125,0.0,0.04385964912280702,0.23502942194530982,0.11152416356877323,0.03225806451612903,0.026515151515151516,0.1857142857142857
KFC,Chicken Littles – Nashville Hot,0.2757201646090535,0.18556701030927836,0.0625,0.0,0.04385964912280702,0.23502942194530982,0.0966542750929368,0.03225806451612903,0.011363636363636364,0.1857142857142857
KFC,Classic Chicken Sandwich,0.5308641975308642,0.35051546391752575,0.09375,0.0,0.14912280701754385,0.43579093111803396,0.17843866171003717,0.03225806451612903,0.022727272727272728,0.4714285714285714
KFC,Crispy Colonel’s Sandwich,0.3827160493827161,0.2371134020618557,0.0625,0.0,0.09649122807017545,0.4046382831429561,0.14126394052044608,0.0,0.015151515151515152,0.32857142857142857
KFC,Crispy Colonel’s Sandwich – Buffalo,0.40740740740740744,0.26804123711340205,0.09375,0.0,0.09649122807017545,0.5188646590515751,0.14126394052044608,0.0,0.015151515151515152,0.32857142857142857
KFC,Crispy Colonel’s Sandwich – Honey BBQ,0.4156378600823045,0.24742268041237112,0.0625,0.0,0.09649122807017545,0.44617514710972656,0.17472118959107805,0.0,0.045454545454545456,0.32857142857142857
KFC,Crispy Colonel’s Sandwich – Nashville Hot,0.4403292181069959,0.31958762886597936,0.09375,0.0,0.09649122807017545,0.44617514710972656,0.14498141263940517,0.0,0.01893939393939394,0.32857142857142857
KFC,Crispy Twister®,0.51440329218107,0.34020618556701027,0.1875,0.0,0.11403508771929825,0.43579093111803396,0.1933085501858736,0.12903225806451613,0.011363636363636364,0.3857142857142857
KFC,Honey BBQ Sandwich,0.28395061728395066,0.02061855670103093,0.09375,0.0,0.08771929824561404,0.46694357909311185,0.2007434944237918,0.06451612903225806,0.08333333333333334,0.32857142857142857
KFC,Spicy Chicken Sandwich,0.5061728395061729,0.32989690721649484,0.09375,0.0,0.14035087719298245,0.7403946002076844,0.17843866171003717,0.03225806451612903,0.022727272727272728,0.4714285714285714
KFC,Chicken Pot Pie,0.588477366255144,0.41237113402061853,0.75,0.0,0.13157894736842105,0.6053997923156803,0.21933085501858735,0.22580645161290322,0.01893939393939394,0.35714285714285715
KFC,KFC® Famous Bowl,0.6049382716049383,0.35051546391752575,0.15625,0.0,0.07017543859649122,0.8130841121495328,0.2973977695167286,0.1935483870967742,0.007575757575757576,0.35714285714285715
KFC,KFC® Famous Bowl – Snack Size,0.21810699588477364,0.13402061855670103,0.0625,0.0,0.02631578947368421,0.29387331256490135,0.0966542750929368,0.06451612903225806,0.003787878787878788,0.14285714285714285
KFC,Caesar Side Salad,0.02880658436213992,0.010309278350515464,0.0,0.0,0.0,0.030806507442021465,0.0037174721189591076,0.03225806451612903,0.003787878787878788,0.028571428571428574
KFC,House Side Salad,0.008230452674897118,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.0031152647975077885,0.007434944237918215,0.06451612903225806,0.007575757575757576,0.0
KFC,Heinz Buttermilk Dressing,0.12757201646090535,0.16494845360824742,0.03125,0.0,0.008771929824561403,0.07580477673935618,0.0,0.0,0.003787878787878788,0.11428571428571427
